city,timestamp,temperature,season
New York,2010-05-02,11.098998138653698,spring
New York,2010-05-03,8.892297900997711,spring
New York,2010-05-04,13.400477089117961,spring
New York,2010-05-05,12.373940710836806,spring
New York,2010-05-06,9.600626628472073,spring
New York,2010-05-07,4.9827241470244,spring
New York,2010-05-08,7.80129855188061,spring
New York,2010-05-09,17.527905446979283,spring
New York,2010-05-10,18.18327877297689,spring
New York,2010-05-11,4.572498032801042,spring
New York,2010-05-12,8.375082509494973,spring
New York,2010-05-13,5.888698417863369,spring
New York,2010-05-14,4.325640056052408,spring
New York,2010-05-15,11.673718545925556,spring
New York,2010-05-16,4.4480998752050125,spring
New York,2010-05-17,7.633883510691653,spring
New York,2010-05-18,6.732682470162519,spring
New York,2010-05-19,12.829128601054197,spring
New York,2010-05-20,1.3716101006000176,spring
New York,2010-05-21,14.907561791425517,spring
New York,2010-05-22,15.60908634070092,spring
New York,2010-05-23,5.061706452225922,spring
New York,2010-05-24,10.457833480298538,spring
New York,2010-05-25,12.150796762515004,spring
New York,2010-05-26,10.124356565032473,spring
New York,2010-05-27,10.36627873494977,spring
New York,2010-05-28,14.72210433886969,spring
New York,2010-05-29,13.34049277982222,spring
New York,2010-05-30,9.721204118006417,spring
New York,2010-05-31,16.672251183187473,spring
New York,2010-06-01,18.610338945542736,summer
New York,2010-06-02,20.181985451422875,summer
New York,2010-06-03,25.739142016481896,summer
New York,2010-06-04,30.787881089977052,summer
New York,2010-06-05,31.000973364866972,summer
New York,2010-06-06,20.888502580914235,summer
New York,2010-06-07,20.995038700934593,summer
New York,2010-06-08,36.63647086490716,summer
New York,2010-06-09,34.03731015282705,summer
New York,2010-06-10,32.42930650775039,summer
New York,2010-06-11,26.462532412320222,summer
New York,2010-06-12,21.200051055017326,summer
New York,2010-06-13,30.87129163500719,summer
New York,2010-06-14,28.102492732038517,summer
New York,2010-06-15,21.90690246470781,summer
New York,2010-06-16,22.06666892145611,summer
New York,2010-06-17,25.888042395429903,summer
New York,2010-06-18,30.638792066334187,summer
New York,2010-06-19,27.33633454056964,summer
New York,2010-06-20,26.648111963564133,summer
New York,2010-06-21,29.437246747202536,summer
New York,2010-06-22,30.620070610489986,summer
New York,2010-06-23,22.868261688853707,summer
New York,2010-06-24,22.8586320669889,summer
New York,2010-06-25,24.42205975164992,summer
New York,2010-06-26,13.919720609544019,summer
New York,2010-06-27,23.130081332436003,summer
New York,2010-06-28,17.647273284199755,summer
New York,2010-06-29,28.206873920239484,summer
New York,2010-06-30,30.379922493081942,summer
New York,2010-07-01,17.592679520125373,summer
New York,2010-07-02,19.933970509139154,summer
New York,2010-07-03,30.52023488116881,summer
New York,2010-07-04,26.122634715399638,summer
New York,2010-07-05,34.30789331152182,summer
New York,2010-07-06,25.571627450892667,summer
New York,2010-07-07,20.394907453338543,summer
New York,2010-07-08,35.703493385631766,summer
New York,2010-07-09,23.78958735779699,summer
New York,2010-07-10,23.29244808975948,summer
New York,2010-07-11,23.2879416721578,summer
New York,2010-07-12,21.167294137504893,summer
New York,2010-07-13,24.334128914952935,summer
New York,2010-07-14,17.322676044594946,summer
New York,2010-07-15,24.492631925434658,summer
New York,2010-07-16,24.071000517651026,summer
New York,2010-07-17,25.916494322756847,summer
New York,2010-07-18,20.818564037478836,summer
New York,2010-07-19,24.05977303991042,summer
New York,2010-07-20,26.67576477044111,summer
New York,2010-07-21,26.5982263781391,summer
New York,2010-07-22,19.37105592680306,summer
New York,2010-07-23,22.652669035862893,summer
New York,2010-07-24,21.358927516936305,summer
New York,2010-07-25,25.460266962653677,summer
New York,2010-07-26,24.03095537654798,summer
New York,2010-07-27,32.02390994980285,summer
New York,2010-07-28,27.302628699992333,summer
New York,2010-07-29,23.452945858804902,summer
New York,2010-07-30,21.36431716580702,summer
New York,2010-07-31,28.718011748405164,summer
New York,2010-08-01,28.025104928073322,summer
New York,2010-08-02,24.625249978742893,summer
New York,2010-08-03,20.026293044997995,summer
New York,2010-08-04,15.402175134475542,summer
New York,2010-08-05,23.62832910605167,summer
New York,2010-08-06,28.537781495945776,summer
New York,2010-08-07,23.254445229297534,summer
New York,2010-08-08,16.71888209114353,summer
New York,2010-08-09,22.191397269643147,summer
New York,2010-08-10,27.8997886831605,summer
New York,2010-08-11,21.210517167987447,summer
New York,2010-08-12,28.532925719894237,summer
New York,2010-08-13,26.2267306180741,summer
New York,2010-08-14,32.06727789709382,summer
New York,2010-08-15,26.152699363377415,summer
New York,2010-08-16,25.769263022977285,summer
New York,2010-08-17,24.431656599173632,summer
New York,2010-08-18,17.159141244838718,summer
New York,2010-08-19,22.086746007070413,summer
New York,2010-08-20,26.320812301335486,summer
New York,2010-08-21,24.379096050195127,summer
New York,2010-08-22,32.44815247525276,summer
New York,2010-08-23,17.72654039773623,summer
New York,2010-08-24,26.5446814353893,summer
New York,2010-08-25,28.5921433228045,summer
New York,2010-08-26,21.404855512309933,summer
New York,2010-08-27,21.466069311458178,summer
New York,2010-08-28,26.668607571220623,summer
New York,2010-08-29,28.3544850449259,summer
New York,2010-08-30,34.594548491452294,summer
New York,2010-08-31,22.538456640476745,summer
New York,2010-09-01,21.637989384076164,autumn
New York,2010-09-02,14.764018651309598,autumn
New York,2010-09-03,16.62760922201396,autumn
New York,2010-09-04,18.165979828424682,autumn
New York,2010-09-05,17.978689671449636,autumn
New York,2010-09-06,18.12536200432097,autumn
New York,2010-09-07,19.376647515203214,autumn
New York,2010-09-08,16.202576041502436,autumn
New York,2010-09-09,24.171564374116286,autumn
New York,2010-09-10,12.675422526553797,autumn
New York,2010-09-11,7.070039132400577,autumn
New York,2010-09-12,16.09246792835809,autumn
New York,2010-09-13,11.567035818716139,autumn
New York,2010-09-14,13.707533386998556,autumn
New York,2010-09-15,15.516562248213345,autumn
New York,2010-09-16,17.99777999733033,autumn
New York,2010-09-17,21.800990999474433,autumn
New York,2010-09-18,8.73536955816157,autumn
New York,2010-09-19,25.561886183136167,autumn
New York,2010-09-20,17.3061569274018,autumn
New York,2010-09-21,18.23538298690601,autumn
New York,2010-09-22,15.441653982993769,autumn
New York,2010-09-23,22.035586461611516,autumn
New York,2010-09-24,7.684264855269034,autumn
New York,2010-09-25,7.800400435318262,autumn
New York,2010-09-26,11.243363299647722,autumn
New York,2010-09-27,19.945913298835094,autumn
New York,2010-09-28,15.634561514976966,autumn
New York,2010-09-29,19.621816608152862,autumn
New York,2010-09-30,22.281352684507002,autumn
New York,2010-10-01,29.15712901146117,autumn
New York,2010-10-02,13.472325402202198,autumn
New York,2010-10-03,20.130334173830555,autumn
New York,2010-10-04,21.350884260710675,autumn
New York,2010-10-05,19.892065037054962,autumn
New York,2010-10-06,18.420348844800685,autumn
New York,2010-10-07,19.482310082356605,autumn
New York,2010-10-08,10.81538364481208,autumn
New York,2010-10-09,17.510034312137137,autumn
New York,2010-10-10,14.123755725664996,autumn
New York,2010-10-11,10.425508289857614,autumn
New York,2010-10-12,18.0251182615508,autumn
New York,2010-10-13,2.9965091615491737,autumn
New York,2010-10-14,6.328018321409591,autumn
New York,2010-10-15,2.804082566881851,autumn
New York,2010-10-16,12.10534601980272,autumn
New York,2010-10-17,4.9150402934387145,autumn
New York,2010-10-18,3.6214627237666654,autumn
New York,2010-10-19,17.11686897223736,autumn
New York,2010-10-20,11.131629323797592,autumn
New York,2010-10-21,17.802412635975546,autumn
New York,2010-10-22,11.522033479584401,autumn
New York,2010-10-23,13.06672787591037,autumn
New York,2010-10-24,21.012138151534728,autumn
New York,2010-10-25,13.959816649085994,autumn
New York,2010-10-26,14.823436695640117,autumn
New York,2010-10-27,11.705846706947783,autumn
New York,2010-10-28,9.988324190046336,autumn
New York,2010-10-29,13.504756756752155,autumn
New York,2010-10-30,13.571742475951142,autumn
New York,2010-10-31,17.323674710000777,autumn
New York,2010-11-01,8.724921572034294,autumn
New York,2010-11-02,16.50557409298007,autumn
New York,2010-11-03,27.654065063179964,autumn
New York,2010-11-04,7.469974117254161,autumn
New York,2010-11-05,12.526989048840912,autumn
New York,2010-11-06,7.520951781092813,autumn
New York,2010-11-07,9.672366868762309,autumn
New York,2010-11-08,21.251034742065954,autumn
New York,2010-11-09,11.347263945394612,autumn
New York,2010-11-10,25.535332176885372,autumn
New York,2010-11-11,13.1154729226654,autumn
New York,2010-11-12,9.407272338293282,autumn
New York,2010-11-13,14.982593832625783,autumn
New York,2010-11-14,14.433721633481841,autumn
New York,2010-11-15,28.72235340293482,autumn
New York,2010-11-16,17.53164359676836,autumn
New York,2010-11-17,23.026454118886832,autumn
New York,2010-11-18,18.713580373453794,autumn
New York,2010-11-19,20.183591731314024,autumn
New York,2010-11-20,17.07421016570501,autumn
New York,2010-11-21,19.73609883664601,autumn
New York,2010-11-22,17.722776658537008,autumn
New York,2010-11-23,15.315239894462554,autumn
New York,2010-11-24,14.493069816159714,autumn
New York,2010-11-25,10.134478145071537,autumn
New York,2010-11-26,17.693653836737635,autumn
New York,2010-11-27,12.597101057235477,autumn
New York,2010-11-28,14.208224868284598,autumn
New York,2010-11-29,11.473925492590068,autumn
New York,2010-11-30,11.2416119609208,autumn
New York,2010-12-01,10.857086594707663,winter
New York,2010-12-02,8.723927571278868,winter
New York,2010-12-03,9.003280111429978,winter
New York,2010-12-04,1.1228581157655961,winter
New York,2010-12-05,4.061725535858429,winter
New York,2010-12-06,-1.5004521609578232,winter
New York,2010-12-07,1.2222946210580479,winter
New York,2010-12-08,8.442290019668578,winter
New York,2010-12-09,-3.7662953661202185,winter
New York,2010-12-10,4.631549258223384,winter
New York,2010-12-11,-0.08827579484959101,winter
New York,2010-12-12,2.6164687868634435,winter
New York,2010-12-13,2.1383973402682828,winter
New York,2010-12-14,4.248235056100075,winter
New York,2010-12-15,-9.215482331222669,winter
New York,2010-12-16,10.185223863384344,winter
New York,2010-12-17,1.2887009378299643,winter
New York,2010-12-18,-4.932578577152295,winter
New York,2010-12-19,-3.9199785150706856,winter
New York,2010-12-20,2.049239789950503,winter
New York,2010-12-21,8.761599300253998,winter
New York,2010-12-22,3.7573474141639696,winter
New York,2010-12-23,-3.152602238909827,winter
New York,2010-12-24,-5.681389369242764,winter
New York,2010-12-25,1.9273783137930862,winter
New York,2010-12-26,10.919347293234347,winter
New York,2010-12-27,1.3955885203762,winter
New York,2010-12-28,4.878644481193653,winter
New York,2010-12-29,-1.663012193381706,winter
New York,2010-12-30,0.15498078661669762,winter
New York,2010-12-31,-0.17213941552377654,winter
New York,2011-01-01,3.328718916069965,winter
New York,2011-01-02,-2.441887168986427,winter
New York,2011-01-03,-3.3434410777256525,winter
New York,2011-01-04,-3.3310227701504886,winter
New York,2011-01-05,-4.472936540688411,winter
New York,2011-01-06,2.8610178715895223,winter
New York,2011-01-07,0.6883806618374799,winter
New York,2011-01-08,-1.4737219161497193,winter
New York,2011-01-09,-7.317402605726294,winter
New York,2011-01-10,-3.331517450500771,winter
New York,2011-01-11,6.567178335608022,winter
New York,2011-01-12,1.9619874340538581,winter
New York,2011-01-13,2.187759953304296,winter
New York,2011-01-14,3.531848347508732,winter
New York,2011-01-15,9.038948181691032,winter
New York,2011-01-16,-0.043699461074005894,winter
New York,2011-01-17,-5.253251782053016,winter
New York,2011-01-18,7.7052214833297565,winter
New York,2011-01-19,2.328783145843775,winter
New York,2011-01-20,3.626805893269425,winter
New York,2011-01-21,-9.920317767235918,winter
New York,2011-01-22,-3.1143780711463753,winter
New York,2011-01-23,7.888947826347177,winter
New York,2011-01-24,-1.3721052323880185,winter
New York,2011-01-25,10.49639680874587,winter
New York,2011-01-26,-5.599390815820843,winter
New York,2011-01-27,-4.4956296507102,winter
New York,2011-01-28,0.14720851268242457,winter
New York,2011-01-29,7.573288214775379,winter
New York,2011-01-30,-2.4026646663743305,winter
New York,2011-01-31,1.8623467961899158,winter
New York,2011-02-01,4.27011206960915,winter
New York,2011-02-02,-1.127160372049645,winter
New York,2011-02-03,2.3741391044906575,winter
New York,2011-02-04,1.7327020440511558,winter
New York,2011-02-05,-3.0717048007205383,winter
New York,2011-02-06,6.168878664767964,winter
New York,2011-02-07,-0.24316062722727866,winter
New York,2011-02-08,-2.6656843301354414,winter
New York,2011-02-09,7.601834406299529,winter
New York,2011-02-10,-2.0718382913153106,winter
New York,2011-02-11,2.4420773848210606,winter
New York,2011-02-12,-3.80489816595196,winter
New York,2011-02-13,-8.1481332834463,winter
New York,2011-02-14,-4.855689513494036,winter
New York,2011-02-15,5.83506519871706,winter
New York,2011-02-16,-6.539223911504894,winter
New York,2011-02-17,6.981146402011845,winter
New York,2011-02-18,0.019483099428547337,winter
New York,2011-02-19,4.171540381627348,winter
New York,2011-02-20,4.353326086855908,winter
New York,2011-02-21,2.0142772163161298,winter
New York,2011-02-22,-4.456511825605471,winter
New York,2011-02-23,0.9343512251831623,winter
New York,2011-02-24,-4.005970920828299,winter
New York,2011-02-25,-3.5072059264791826,winter
New York,2011-02-26,16.36618528820325,winter
New York,2011-02-27,-6.788935851669836,winter
New York,2011-02-28,1.9775099520515256,winter
New York,2011-03-01,14.454285695999882,spring
New York,2011-03-02,18.21790819990175,spring
New York,2011-03-03,11.813933992224682,spring
New York,2011-03-04,11.119661967411247,spring
New York,2011-03-05,17.2189343783583,spring
New York,2011-03-06,10.970674720003002,spring
New York,2011-03-07,16.192652422192143,spring
New York,2011-03-08,3.9204461844823824,spring
New York,2011-03-09,18.750562835810683,spring
New York,2011-03-10,11.85151149325737,spring
New York,2011-03-11,12.684258120602406,spring
New York,2011-03-12,16.701884415789053,spring
New York,2011-03-13,-1.4709015989583776,spring
New York,2011-03-14,8.955041540675326,spring
New York,2011-03-15,16.24896316666718,spring
New York,2011-03-16,11.102130792191625,spring
New York,2011-03-17,8.31317375166751,spring
New York,2011-03-18,8.674343957229398,spring
New York,2011-03-19,4.321738172007887,spring
New York,2011-03-20,15.25436761867933,spring
New York,2011-03-21,12.187834839861575,spring
New York,2011-03-22,3.0400406772063633,spring
New York,2011-03-23,5.413923003268998,spring
New York,2011-03-24,12.88844421488648,spring
New York,2011-03-25,3.697005964508511,spring
New York,2011-03-26,13.11085576232481,spring
New York,2011-03-27,6.900994665231545,spring
New York,2011-03-28,14.097219618702141,spring
New York,2011-03-29,5.088558381949543,spring
New York,2011-03-30,14.069123961863577,spring
New York,2011-03-31,2.9213561063997604,spring
New York,2011-04-01,-2.1402823770405366,spring
New York,2011-04-02,11.457523137154599,spring
New York,2011-04-03,9.874790712632697,spring
New York,2011-04-04,17.0986782361599,spring
New York,2011-04-05,17.648117473691087,spring
New York,2011-04-06,6.981478486334865,spring
New York,2011-04-07,13.203933815024756,spring
New York,2011-04-08,9.369136087125213,spring
New York,2011-04-09,12.06945440342721,spring
New York,2011-04-10,12.132459072471587,spring
New York,2011-04-11,9.815411275872567,spring
New York,2011-04-12,8.180552567133583,spring
New York,2011-04-13,1.2980857964573342,spring
New York,2011-04-14,-0.2358678402052501,spring
New York,2011-04-15,8.665616111004887,spring
New York,2011-04-16,13.754878417226656,spring
New York,2011-04-17,5.6449908942927225,spring
New York,2011-04-18,-9.819535774107457,spring
New York,2011-04-19,12.928773168828958,spring
New York,2011-04-20,14.438453110437113,spring
New York,2011-04-21,9.358879858462986,spring
New York,2011-04-22,9.68592678505175,spring
New York,2011-04-23,8.87390608772206,spring
New York,2011-04-24,11.683765276338713,spring
New York,2011-04-25,3.7644925819444817,spring
New York,2011-04-26,9.219451764007276,spring
New York,2011-04-27,-0.06090552059951726,spring
New York,2011-04-28,8.348109702729406,spring
New York,2011-04-29,13.556106515249816,spring
New York,2011-04-30,13.520504307593175,spring
New York,2011-05-01,10.91901312919866,spring
New York,2011-05-02,8.321352053139146,spring
New York,2011-05-03,7.548027292309798,spring
New York,2011-05-04,17.115648512284707,spring
New York,2011-05-05,12.277148191023812,spring
New York,2011-05-06,7.45683897974344,spring
New York,2011-05-07,9.88973901225999,spring
New York,2011-05-08,1.9938200553683867,spring
New York,2011-05-09,6.489670438066979,spring
New York,2011-05-10,14.43820059480099,spring
New York,2011-05-11,14.014016933090806,spring
New York,2011-05-12,15.874971215988962,spring
New York,2011-05-13,0.6099173051230782,spring
New York,2011-05-14,14.785134928797383,spring
New York,2011-05-15,8.995347275485678,spring
New York,2011-05-16,9.176861626272526,spring
New York,2011-05-17,7.2348304674778126,spring
New York,2011-05-18,15.769491389324445,spring
New York,2011-05-19,6.054572452419948,spring
New York,2011-05-20,11.401120662861135,spring
New York,2011-05-21,18.359410609834292,spring
New York,2011-05-22,10.778535859931273,spring
New York,2011-05-23,14.115182320520006,spring
New York,2011-05-24,14.140864492816654,spring
New York,2011-05-25,21.059563756593597,spring
New York,2011-05-26,11.760919401558809,spring
New York,2011-05-27,6.948351933113191,spring
New York,2011-05-28,14.326401223334168,spring
New York,2011-05-29,7.847328161104464,spring
New York,2011-05-30,12.747330313546984,spring
New York,2011-05-31,9.762385308401631,spring
New York,2011-06-01,22.607804068453614,summer
New York,2011-06-02,22.64503000163696,summer
New York,2011-06-03,27.04854801489055,summer
New York,2011-06-04,24.078021200284873,summer
New York,2011-06-05,29.10416614308862,summer
New York,2011-06-06,17.808377551231267,summer
New York,2011-06-07,25.102611258032915,summer
New York,2011-06-08,18.369340133063183,summer
New York,2011-06-09,30.970066155046087,summer
New York,2011-06-10,34.16878568128977,summer
New York,2011-06-11,29.75888539960466,summer
New York,2011-06-12,30.168619393395314,summer
New York,2011-06-13,19.50943830982494,summer
New York,2011-06-14,23.919819335918536,summer
New York,2011-06-15,27.92482333828884,summer
New York,2011-06-16,26.234808050155237,summer
New York,2011-06-17,25.7213358468909,summer
New York,2011-06-18,21.617463095801067,summer
New York,2011-06-19,24.84177032432054,summer
New York,2011-06-20,27.257402312817277,summer
New York,2011-06-21,20.159944499354154,summer
New York,2011-06-22,22.994396633158757,summer
New York,2011-06-23,23.646196040208896,summer
New York,2011-06-24,31.16645613042777,summer
New York,2011-06-25,23.681618612806496,summer
New York,2011-06-26,21.600448236305265,summer
New York,2011-06-27,34.51110984024829,summer
New York,2011-06-28,25.838073146037587,summer
New York,2011-06-29,28.124853090261638,summer
New York,2011-06-30,26.746919307521797,summer
New York,2011-07-01,24.52546085049425,summer
New York,2011-07-02,30.901716524069904,summer
New York,2011-07-03,22.870639060837856,summer
New York,2011-07-04,17.105147294831088,summer
New York,2011-07-05,24.73636595154986,summer
New York,2011-07-06,28.32741085100949,summer
New York,2011-07-07,20.45911603597539,summer
New York,2011-07-08,24.27994542707434,summer
New York,2011-07-09,29.195213897155764,summer
New York,2011-07-10,27.683202176910143,summer
New York,2011-07-11,20.993771184059714,summer
New York,2011-07-12,29.256181919105348,summer
New York,2011-07-13,28.721178283675787,summer
New York,2011-07-14,15.425563601205006,summer
New York,2011-07-15,24.079094386615928,summer
New York,2011-07-16,27.432777010642113,summer
New York,2011-07-17,22.507372443484783,summer
New York,2011-07-18,29.256134793585787,summer
New York,2011-07-19,23.652794732057284,summer
New York,2011-07-20,25.116762024690594,summer
New York,2011-07-21,22.039748941242998,summer
New York,2011-07-22,18.71808330646853,summer
New York,2011-07-23,23.36785673957904,summer
New York,2011-07-24,25.609099643411877,summer
New York,2011-07-25,28.40930014713953,summer
New York,2011-07-26,28.051907982606295,summer
New York,2011-07-27,21.77742502775962,summer
New York,2011-07-28,22.3496082009862,summer
New York,2011-07-29,32.12546289920687,summer
New York,2011-07-30,18.580302179489223,summer
New York,2011-07-31,30.649190612437753,summer
New York,2011-08-01,23.76235436259245,summer
New York,2011-08-02,23.112260335449132,summer
New York,2011-08-03,21.117779780917843,summer
New York,2011-08-04,17.683912327055413,summer
New York,2011-08-05,21.097487118780748,summer
New York,2011-08-06,27.31558659873183,summer
New York,2011-08-07,28.907209217536266,summer
New York,2011-08-08,29.205311635551546,summer
New York,2011-08-09,24.466820944217787,summer
New York,2011-08-10,30.00296511558256,summer
New York,2011-08-11,30.490071397856024,summer
New York,2011-08-12,27.25566205754866,summer
New York,2011-08-13,22.5845521669906,summer
New York,2011-08-14,29.72893199930656,summer
New York,2011-08-15,29.618659121507108,summer
New York,2011-08-16,15.902857519731274,summer
New York,2011-08-17,33.578857224023,summer
New York,2011-08-18,33.18026741889632,summer
New York,2011-08-19,21.736554664938527,summer
New York,2011-08-20,18.09087075074422,summer
New York,2011-08-21,30.36733842395497,summer
New York,2011-08-22,27.075500741384936,summer
New York,2011-08-23,23.67620120644802,summer
New York,2011-08-24,31.0357839628166,summer
New York,2011-08-25,27.281039815231356,summer
New York,2011-08-26,35.609453522658264,summer
New York,2011-08-27,23.0587962742756,summer
New York,2011-08-28,21.18648652736434,summer
New York,2011-08-29,33.166495329754895,summer
New York,2011-08-30,20.524469204127133,summer
New York,2011-08-31,21.246609199826427,summer
New York,2011-09-01,9.16983491985869,autumn
New York,2011-09-02,17.043191853908645,autumn
New York,2011-09-03,22.972420420708595,autumn
New York,2011-09-04,5.167502656005155,autumn
New York,2011-09-05,16.98797443185901,autumn
New York,2011-09-06,12.319438956086936,autumn
New York,2011-09-07,13.148015269210452,autumn
New York,2011-09-08,19.145198439397298,autumn
New York,2011-09-09,8.731323057385362,autumn
New York,2011-09-10,13.816548040634657,autumn
New York,2011-09-11,4.578305853982208,autumn
New York,2011-09-12,12.989562673570255,autumn
New York,2011-09-13,13.970654255451905,autumn
New York,2011-09-14,18.00019499232009,autumn
New York,2011-09-15,18.68791057208283,autumn
New York,2011-09-16,7.591415953071069,autumn
New York,2011-09-17,10.81005527307407,autumn
New York,2011-09-18,15.809685599898867,autumn
New York,2011-09-19,9.759455674308649,autumn
New York,2011-09-20,18.531900274393116,autumn
New York,2011-09-21,7.118282096173236,autumn
New York,2011-09-22,15.007016271976402,autumn
New York,2011-09-23,10.291612578684628,autumn
New York,2011-09-24,16.774906021673203,autumn
New York,2011-09-25,21.624216456417315,autumn
New York,2011-09-26,6.725760992014935,autumn
New York,2011-09-27,20.4148427534418,autumn
New York,2011-09-28,18.113835657089492,autumn
New York,2011-09-29,26.54085613975657,autumn
New York,2011-09-30,7.787031063037233,autumn
New York,2011-10-01,14.81736457368773,autumn
New York,2011-10-02,16.912542743607723,autumn
New York,2011-10-03,9.183441358443828,autumn
New York,2011-10-04,14.839911676229239,autumn
New York,2011-10-05,17.9923074281567,autumn
New York,2011-10-06,26.29533377689331,autumn
New York,2011-10-07,10.690656525001135,autumn
New York,2011-10-08,15.175409464699369,autumn
New York,2011-10-09,16.138942657209142,autumn
New York,2011-10-10,10.843708609178314,autumn
New York,2011-10-11,11.696747512999192,autumn
New York,2011-10-12,18.946391495864734,autumn
New York,2011-10-13,13.736023550491531,autumn
